doc_id,sent_id,sentence,token_count,char_count,rating,topic,topic_prob
6563,5,"Nachdem ich mich mit der Feuerwehr ins Krankenhaus bringen ließ, stellte sich heraus, daß ich einen gebrochenen Wirbel, eine Bauchspeicheldrüsenentzündung und eine Entzündung des Zwölffinerdarms hervorgerufen duch Gallensteine hatte.",29,233,6.0,-1,0.15986617217524776
6483,1,Der Patient bekommt nicht nur mal ein Rezept in die Hand gedrückt.,12,66,1.0,-1,0.15078506529519226
1174,3,"Von seiner Art her, ist er überhaupt nicht weiterzuempfelen",9,59,4.0,-1,0.049432479709245386
2021,1,Sie ist eine sehr einfühlsame und umsichtige Zahnärztin.,8,56,1.0,38,1.0
3572,2,Freiburg ist oberflächlich und von sich selbst überzeugt.,8,57,2.0,-1,0.05148195920764281
6820,5,Die Damen am Empfang waren mir leider grundsätzlich unsympathisch...ich fühlte mich sofort unwohl und nicht willkommen.,16,119,6.0,-1,0.03127614262514622
336,4,Der Restschmerz geht dann innerhalb 3 Tagen mit Tabletten weg.....,10,66,2.0,-1,0.011110787537108383
7330,3,"Als ich während der Untersuchung starke Schmerzen hatte schien ihn das nicht weiter zu berühren und er sagte nur, was das bloß geben soll, wenn die rektale Ultraschalluntersuchung im Anschluss gemacht wird.",32,206,5.0,-1,0.13258175990202326
6592,2,Geht nicht auf patientengespräche ein fühle mich hier sehr schlecht aufgehoben.,11,79,6.0,5,0.05836479997222761
3689,0,"Nach einen Bänderriss, der geröntgt werden musste, bekam ich innerhanlb einer Stunde einen Termin und wurde quasi sofort behandelt.",19,131,1.0,-1,0.044306940463281964
2095,8,Die Untersuchung selbst war völlig schmerzfrei und ruck zuck war ich wieder wach....,13,84,2.0,-1,0.01145942442524254
7037,1,"Stark hat versucht, mir unter billigster Zuhilfenahme vom allseits bekannten Druckmittel des Angstmachens eine teure, m.",16,120,6.0,4,0.13418379747777626
417,12,"Sie ist mir nach Jahren nach wie vor negativ in Erinnerung und ein Beispiel dafür, wie ich von einer Ärztin NICHT behandelt werden möchte.",24,138,5.0,-1,0.048280735742548854
785,2,Sein Praxisteam ist sehr freundlich und routiniert.,7,51,2.0,3,0.37896466285917974
3715,17,"Bloechle sehr emphatisch und auch ausführlich, wenn man den Mut hat Fragen zu stellen.",14,86,1.0,-1,0.03619059719318547
7145,6,"Das Team am Empfang ist super, und auch die Wartezeiten waren immer sehr gering.",14,80,5.0,-1,0.018186176066751856
1423,4,Warten musste ich auch nicht sondern kam direkt dran.,9,53,1.0,7,0.06035702948109841
1822,0,Ich war zum ersten mal da ind gleich fühlte ich mich sehr wohl.,13,63,1.0,-1,0.012176701380084151
3981,2,"Jetzt darf man sich aussuchen, warum man eine Ärztin aufsucht.",10,62,3.0,-1,0.10248169065041658
4051,7,"Aufgrund meinen Erfahrungen, kann ich diesen Zahnarzt niemanden weiterempfehlen!",9,80,6.0,9,0.03756521068799528
2350,1,"Das medizinische KnowHow fehlt, denn ich wurde als gesund deklariert, obwohl ich mich mit heftigsten LWS- u.",17,108,6.0,4,0.16038306199516186
4683,6,"Wer zahnärztliche Kompetenz braucht, sollte woanders suchen.",7,60,5.0,26,1.0
5996,12,Aber solch eine Interessenlosigkeit am Patienten habe ich nie erlebt.,10,69,5.0,22,0.7894570124253857
6955,6,"Und dann noch die Frechheit, mir nicht Bescheid zu sagen, sondern mich da so sitzen zu lassen.",17,94,5.0,0,0.21742306344281398
105,2,Sie zeigte kein Verständnis dafür im Gegenteil sie setzte einen richtig unter Druck !!! die Praxis ist wahnsinnig überfüllt und ans TELEFON geht nie jemand ran!,26,160,3.0,-1,0.04428416684143865
619,6,"Schmid vermutlich ""in Kommission"" für ein Sanitätshaus vermittelt, eine der vergleichsweise teuersten Orthesen ist.",14,115,3.0,-1,0.044256692753458074
3324,0,"Sehr freundliche Sprechstundenhilfe, leider kann man das über Herr Dr.",10,70,5.0,-1,0.013617876116851937
4795,8,"Nun habe ich eine 4 cm große Narbe für einen winzigen Leberfleck, während und nach dem Eingriff redete Sie kein Wort mit mir, und auf meine Fragen antwortete nur noch ihre Gehilfin.",32,181,6.0,0,0.21129309700345783
2444,12,"Gerade wenn das Wartezimmer, so wie heute, so voll ist, dass kein Stuhl mehr frei ist und man dennoch innerhalb von zwei Stunden ohne Termin dran kommt, dann ist das schon ein guter Schnitt.",34,190,2.0,40,1.0
91,2,"Jedes Mal musste ich in den 2 Minuten, die ich im Untersuchungszimmer war, die Ärztin auf meine Muttermale hinweisen und fragen, ob diese schlimm seien.",25,152,6.0,0,0.2496507436427475
4436,0,Wir waren eigentlich mit unseren mittlerweile 3 Jahre alten Zwillingen bei einer anderen Kinderärztin.,14,102,1.0,-1,0.033088918197929154
4683,3,Obwohl MSC. für CMD ist sogar die Schiene mißlungen.,9,52,5.0,-1,0.02509539466158162
5823,3,Furchtbarer und zugleich ekliger Arztbesuch.,5,44,6.0,-1,0.07935662073360435
7250,5,"Die Untersuchung war sehr genau, Dr.",6,36,2.0,10,0.0984174658728378
3306,8,"Nach den Standarduntersuchungen folgte der Vorschlag für eine Behandlung, die sehr standardisiert auf uns wirkte und wenig aus unseren individuellen Untersuchungergebnissen zu resultieren schien.",24,195,4.0,-1,0.07071873300952748
2271,0,Ärztin ist freundlich und kompetent.,5,36,2.0,3,0.4020523806299451
3486,2,Nach dem Wechsel zu Dr.,5,23,4.0,8,0.5526646515589299
622,1,Steppcke wäre hat mich beraten ( wobei ich im nach hinein erfahren habe das sie gar keine Ärztin ist).,19,102,6.0,-1,0.02500068960486654
2747,14,Es stimmt scheinbar was mit mein Augen nicht.,8,45,6.0,25,1.0
6020,0,"Fischer Brandies uneingeschränkt empfehlen, Top Behandlung, schneller Termin und nettes Team !",12,94,1.0,14,0.09555614129486648
6452,0,Ich wollte telefonisch einen neuen Termin vereinbaren.,7,54,4.0,39,0.24613737174616035
589,1,"Dort hat es sich herausgestellt, dass ich für die verordnete Nasenspülüng ca.",12,77,4.0,4,0.08379041030120697
5652,3,"Aber beide ärtze in der praxis.. sagen sachen, jedesmal !!!",10,59,4.0,1,0.6334505678947044
7004,0,"spannend war, dass Frau Dr.",5,27,1.0,1,0.5889752892722455
235,1,Auf dem ersten Blick war ich sehr zufrieden.,8,44,3.0,11,1.0
2853,1,Er ist abwertend und ich habe mich immer äußerst unwohl gefühlt.,11,64,6.0,-1,0.03509767793587716
6691,10,"Fazit: 2 Termine, 2 Krankheitsbilder, 2 Patienten und 2 Enttäuschungen.",10,71,4.0,-1,0.05825538079678832
2331,3,Unmöglich !!alle Termine abgesagt !!,5,36,2.0,1,0.10028636488204658
6069,2,"Termine werden eingehalten, keine Wartezeiten",5,45,1.0,-1,0.11781430516246484
7332,1,"Gerade in der heutigen Zeit kann sich das wohl kein Arzt mehr erlauben so mit Patienten umzugehen, erst recht nicht mit Kindern!",22,128,6.0,-1,0.030024275718056447
7553,0,Zwei Mal bisher dort gewesen.,5,29,2.0,18,0.13928531588014378
2146,2,Ich habe die Dame gebeten mich vom Dr. untersuchen zu lassen und war bereit längere Wartezeiten zu akzeptieren.,18,111,5.0,0,0.3507256654469538
5421,0,Allerdings vermisse ich die Brustkrebsuntersuchung bei der allgemeinen Krebsvorsorge.,9,85,3.0,-1,0.11592614206831993
279,4,"Wenn ich das wüsste, wäre ich wohl nicht da.",9,44,6.0,15,0.13717120966358265
3142,0,"Ich kann jedem nur raten, bevor er sich von diesem Arzt operieren lässt, unbedingt eine zweitmeinung einzuholen !",18,113,6.0,26,1.0
5945,5,Der Chirurg hat sich meinem Problem angenommen und selbstverständlich die Leistung über die KVK abgerechnet.,15,108,5.0,-1,0.06692577377734081
30,6,"Sie musste zwar etwas warten, war mit der Behandlung jedoch auch sehr zufrieden.",13,80,1.0,-1,0.01008172036413172
1232,0,Von dieser Ärztin kann ich nur abraten!,7,39,6.0,1,0.17513228571322362
561,0,Sehr netter Arzt gehe schon seit 1998 zu ihm hin.,10,49,2.0,27,1.0
7079,9,"Ich bin schon einige Jahrzehnte auf dieser Welt, aber ein solcher Vertreter der ärztlichen Zunft ist mir bisher Gott sein Dank noch nicht begegnet.",24,147,6.0,-1,0.08818440597149851
5834,2,"Judis-Scharpenack -> Zu viel Fachchinesisch, zu schnell und eine hohe Erwartung was der Patient bereits alles wissen sollte.",18,124,4.0,-1,0.042767156057781516
6982,2,Hinzu kommt eine sehr angenehme Atmosphäre in der Praxis.,9,57,1.0,3,0.374445769600147
6284,4,"Als ich an der Reihe war, drängte sich plötzlich eine blonde Frau dazwischen und beanspruchte die Aufmerksamkeit der Helferin,offenbar auch eine Angestellte.",22,157,3.0,0,0.28720342151794187
48,0,Sehr unprofessionell im Umgang des Patienten.,6,45,5.0,-1,0.030251003844459487
2279,4,"Ich bin einmal regelrecht angefahren worden, weil ich meinen Ausweis vergessen hatte.",12,85,6.0,-1,0.04382407903010029
1939,0,"Einen Zahnarztbesuch braucht eigentlich niemand, aber wenn es denn schon sein muss, dann ist man in dieser Praxis perfekt aufgehoben.",20,133,1.0,-1,0.15476716235888044
5048,10,"Es gab praktisch keine Zahnzwischenräume mehr, die man bei der tgl.",11,67,5.0,-1,0.05080361728255066
5624,1,Allerdings nicht für Wurzelbehandlung zu empfehlen.,6,51,2.0,9,0.019097071493772856
3726,1,Empfinde sie nicht gerade als freundlich,6,40,4.0,-1,0.042483490332804144
5038,3,Das ganze Praxisteam ist sehr freundlich u fürsorglich.,8,55,1.0,3,0.45256599699487765
6366,3,Wartezeit im Wartezimmer zwischen 30-60 min.,6,44,3.0,7,0.28403302909250205
7305,3,Das Wartezimmer war so gut wie leer und ich wartete nun fast einen Monat mit akuten Beschwerden auf meinen Termin.,20,114,5.0,-1,0.05329163238610589
2285,6,Schuster ist ein vertrauensvoller Art.,5,38,3.0,30,0.7940061192804736
2838,4,Ich kann diesen Arzt nicht empfehlen!,6,37,5.0,9,0.040712395525679505
1564,2,Im Vordergrund der Konsultation stand die Praxisdokumentation und nicht der Patient .,12,85,5.0,-1,0.024634567012913184
7847,1,Als Mutter war ich sehr geschockt.,6,34,5.0,10,0.20321270109873518
6311,3,Somit war die Entscheidung klar.,5,32,2.0,-1,0.017742821093395138
5701,2,"Als ich gerade die ersten 3 oder 4 Worte antwortete, unterbrach er mich, mit der nächsten Frage.",17,96,6.0,0,0.17543913902987576
1561,5,"Allein in meiner Wartezeit konnte ich erleben, wie vier (!) unterschiedliche Patienten unnötigerweise unfreundlich zurecht gewiesen wurden.",17,139,5.0,-1,0.11347556892111343
2802,0,"Ich weiß nicht, wo diese Bewertungen herkommen.",7,47,6.0,-1,0.036252233151641625
7000,1,Das ergebnis habe ich von ihm nicht erhalten.,8,45,3.0,1,0.08270394473710158
4144,3,Es lohnt sich etwas früher vor der Türe zu stehen.,10,50,1.0,-1,0.015207036363302059
366,2,"Er verordnete mir eine strenge Diät: kein Weizen, kein Zucker, kein Alkohol, kein Fleisch aus industrieller Haltung, sowie kein Fisch aus Aquakultur.",22,149,3.0,-1,0.11666907642991776
3173,1,Rate alle ab zu diese Ärztin zu gehen!,8,38,6.0,-1,0.03692031735962945
3307,6,"Sprich, die Praxis entscheidet nach Lust und Laune, ob weitere Patienten aufgenommen werden.",13,92,4.0,16,0.09839641319276556
6295,5,Er nimmt Rücksicht auf Ängste und geht auch drauf an.,10,53,1.0,2,0.1065876686912699
6746,5,"Skerat weigerte sich gleich komplett, es überhaupt zu versuchen.",9,64,4.0,-1,0.06728731658688497
1355,2,Meine turnusmäßigen Vorsorgetermine habe ich termingerecht erhalten.,7,68,1.0,-1,0.014730534155331203
1637,2,Sie sind viel zu dick!,5,22,4.0,7,0.09582030495277334
4788,3,Ich würde mich jederzeit wieder bei ihr in Behandlung begeben und kann Frau Kim allen empfehlen die sich schon lange ein Kind wünschen.,23,135,1.0,-1,0.01844401224379305
3347,1,Sie redet viel und bezieht sich dabei keinesfalls auf das Sachliche.,11,68,5.0,2,0.5187984453845793
2039,0,"Als Positivum: ich kam auch ohne Termin, nach ca 45 min Wartezeit an die Reihe.",15,79,5.0,7,0.05569941813078738
5482,2,Bei Fragen war er telefonisch immer gut erreichbar!,8,51,2.0,-1,0.041610417231249495
764,6,Auch die Sprechstundenhilfe ist sehr freundlich und einfühlend.,8,63,1.0,3,0.2069356617897275
7913,15,Erklären Sie mir bitte alles genau.,6,35,4.0,2,0.1443500665875928
3867,1,"Er strahlt Ruhe aus, damit man wirklich Vertrauen aufbauen kann.",10,64,1.0,2,0.053516572711293856
4919,0,"Da ich bei meiner alten Hautärtzin wegen Terminüberforderung abgewiesen worden war, bin ich zu Frau Dr.",16,103,2.0,-1,0.03296663389454495
2204,9,Hervorheben möchte ich auch die gesamte Versorgung in der neuen Westklinik ohne Hektik und ohne Massenabfertigung.,16,114,1.0,-1,0.06895107912611041
4023,1,Der einzige Vorteil ist hier: Das Wartezimmer ist leer und man kommt sofort dran.,14,81,5.0,-1,0.2200787742512264
4885,7,"Das Leistenabtasten fiel aus (eine geoße Hautveränderung in dem Bereich wurde nicht wahrgenommen - werde ich noch einmal einen Termin beim Hautarzt machen müssen), der Hoden wurde überhaupt nicht abgetastet - obwohl er das im Vorgespräch noch angekündigt wurde, die Vorhaut wurde ca.",43,283,3.0,-1,0.12372494909233095
5614,1,Habe seid Jahren Probleme mit starker Schuppenflechte und nach vielen verschiedenen Salben und Tabletten hat er mich auf Spritzen eingestellt.,20,142,1.0,-1,0.05796418423263125
110,3,Geht da bloß nicht hin!,5,23,6.0,12,1.0
1773,0,Ich bin jetzt schon seit einigen Jahren bei Dr.,9,47,2.0,1,0.6785479693530986
3894,1,"Ich bin auf Empfehlung aus Königs Wusterhausen angereist, auf der Suche nach einer kompetenten Behandlung.",15,106,6.0,-1,0.05608935182487267
2656,0,Die Dame am Empfang hat mich nun das dritte mal mit enormen Rückenschmerzen abgewiesen und einfach stehen gelassen.,18,115,4.0,-1,0.2554388019165117
2230,8,Wenn ich meine Kunden so behandeln würde wäre ich pleite.,10,57,5.0,15,0.09040598809801494
1231,5,Und das von einer FRAUENärztin!,5,31,6.0,-1,0.007899571032826853
4743,5,"Noch während ich in dieser Duselphase wartete, kam Dr.",9,54,4.0,7,0.05690113088222699
3593,3,"Haben Sie in dem Sinne Pech gehabt"".",7,36,3.0,-1,0.010143474634230274
1758,5,Habe jetzt einen Termin beim Schlachter :D,7,42,5.0,-1,0.06681358075157127
5680,0,"Kompetenz kann ich nicht beurteilen, weil das Gespräch sehr schnell beendet war.",12,80,5.0,-1,0.008673789729333468
3127,2,Das große Problem ist leider das restliche Praxismanagement.,8,60,2.0,10,0.03182807077039823
7172,2,"Die Verzögerung ist vor allem deshalb auch nicht zu verstehen, weil das Wartezimmer i.d.",14,88,5.0,-1,0.12203814590954425
5471,2,Desweiteren sind ihre Sprechstundenhilfen die reinste Katastrophe - unfreundlich und unfähig.,11,93,5.0,6,0.3128238508352658
4122,6,"Herschel waren sehr freundlich und nett zu mir, ich werde bestimmt wieder kommen!",13,81,2.0,-1,0.02325697382794125
5126,1,Rechtzeitige Informationen und Beratung zu anstehenden Untersuchungen und Ergebnissen in der Schwangerschaft.,12,109,1.0,-1,0.06792010668713477
6106,2,Am Telefon noch kein Problem.,5,29,2.0,-1,0.07292764812839948
519,0,Trotz Termin fast 1 Stunde gewartet.,6,36,6.0,7,0.47604322816839917
2077,0,Verschreibt Cremes die nicht wirken gegen angeblichen Pilz auf der Haut.,11,72,3.0,-1,0.028918827675161025
3364,4,Ich war paar mal da wegen meinen Schilddrüsenwerten. musste teils 3 Std warten bis mir die Ärztin sagt das ich nächste Woche zum Blut abnehmen kommen soll obwohl meine tablettenerhöhung schon längst fällig war.,34,210,6.0,0,0.20638970019245587
2950,4,Meine vom Hausarzt notierten Defekte mit Bitte um ein MRT kommentiert er während einer Turbountersuchung herablassend durch Grunzen und kurze Fragen.,21,149,6.0,-1,0.05542493634132464
2705,1,Da ich Bluthochdruck habe muss ich deshalb in ständiger Behandlung sein.,11,72,3.0,-1,0.028107372189398856
4100,15,"Das Praxis Team war nicht in der Lage, mir zuzuhören, d. h. sie haben auf meine Fragen, auch auf mehrere Nachfragen meinerseits, nur mit Standardphrasen und überhaupt nicht auf meine Fragen geantwortet!",32,202,5.0,-1,0.06020297482022242
7077,0,"Ich rief am 8.2.2018 abends wegen akuten Magenschmerzen, Übelkeit, Fieber und Schüttelfrost den Bereitschaftsdienst, da ich vor Schmerzen kaum mehr laufen konnte.",22,162,6.0,-1,0.11219988349031014
7293,2,Leider hat sich unter seiner Behandlung NICHTS verändert und es ging mir richtig schlecht.,14,90,4.0,-1,0.05101904801918804
3362,5,Für mich ist da jetzt schluß und ich freue mich auf meine neue Praxis wo es mir am Telefon jetzt schon vieellllll besser gefallen hat.,25,134,4.0,-1,0.04076110396851224
2624,1,Ich ging zu einem anderen HNO Arzt und sofort bekam ich eine Diagnose Tubenbelüftungsstörung.,14,93,6.0,23,0.16302011544194644
7638,3,"Ihre Antwort:"" Die Ärztin hat Sie als letzte Patientin vorgesehen.",10,66,5.0,17,0.20209046068124728
808,0,Hier spürt man noch den Menschen im weisen/weißen Kittel,9,56,2.0,-1,0.011544246682670227
7283,3,Die Erfahrungen mit den Mitarbeitern im Empfangsbereich sind sehr unterschiedlich.,10,82,3.0,-1,0.0421251854366126
1981,2,"Wenn man jemanden braucht, der sich wirklich kümmert, sorgt, also seinen Beruf als Arzt, als Dienstleister am Patienten sieht, sollte man jemand anderes wählen!",24,160,5.0,2,0.12828510214099076
728,0,Adelkamp selbst ist super und ich fühle mich bei ihr sehr gut aufgehoben.,13,73,2.0,5,0.06908034893753619
535,3,"Daraufhin hat er mir die verschiedenen Methoden zu einer Muschelreduktion genannt, die die Krankenkasse übernimmt Wegschneiden und Lasern (aus seiner Sicht beides veraltet).",23,173,4.0,-1,0.15353447854722943
3873,1,"Termin war um 10:10 Uhr, im Arztzimmer saß ich um 11:25 Uhr!!.",12,62,5.0,37,1.0
4823,0,Kam wegen langen LWS-Schmerzen (2 Jahre) Vorwölbung zu Dr.,9,58,5.0,-1,0.2373056061923743
6507,0,SCHADE DASS MAN SSOLCHE LEUTE ÄRZTE NENNT SCHAMEN SIE SICH WIE SIE IHRE PATIENTEN BEHANDELN,15,91,6.0,-1,0.010811294365741748
7397,2,Die Schmerzen und Probleme wurden dann immer unerträglicher.,8,60,1.0,-1,0.038225037026082764
6736,4,Nach einer Stunde Wartezeit war ich dran.,7,41,2.0,-1,0.05323739832644675
6633,1,Ist nicht in der Lage eine Ultraschalluntersuchung durchzuführen.,8,65,6.0,-1,0.02989413957167672
3254,0,Ich war das erste mal bei Fr.,7,29,3.0,1,0.6890078236354449
7790,1,"Die Wartezeit war ok, jedoch saß man zusätzlich 15 min und nur in Unterwäsche in dem Untersuchungsraum, der große Fester hat.",21,125,5.0,-1,0.05615185782652581
533,6,Sie hat mich untersucht und inkl.,6,33,4.0,2,0.0338308467815945
4511,1,"S.entschieden, was ein Fehlgriff war.",5,37,6.0,-1,0.022916286309852044
7025,10,"Die Gründe dafür sind kaum transparent, als dass man Verständnis entwickeln könnte.",12,83,4.0,-1,0.028447462661931856
5883,7,Ich glaube den Damen ist nicht bewusst dass ein sprechender Affe ihre Arbeit genauso gut erledigen könnte.,17,106,2.0,-1,0.026864288742618855
4099,1,"Ich hatte im november18 einen Termin,nach 14tägiger Wartezeit,dieser war ganz o.k.(Wartezeit in der Praxis über 30 minuten)Ärztin kompetent aber sehr im stress.",22,160,4.0,-1,0.04362439664783399
